build_year,lat,living_area,long,municipality_name,zipcode,num_rooms,object_type_name,price,water_percentage_1000,travel_time_private_transport,travel_time_public_transport,number_of_buildings_in_hectare,number_of_apartments_in_hectare,number_of_workplaces_in_hectare,number_of_workplaces_sector_1_in_hectare,number_of_workplaces_sector_2_in_hectare,number_of_workplaces_sector_3_in_hectare,population_in_hectare
2011,46.7101631164551,135.0,9.15563869476318,Lumnezia,7146,4.0,Einfamilienhaus,970000.0,0.00027422346357590437,96.0,150.0,7,9.0,0,0,0,0,0
1982,47.4952812194824,124.0,8.23973655700684,Gebenstorf,5412,4.0,Einfamilienhaus,785000.0,0.14944210928225954,23.0,36.0,13,14.0,0,0,0,0,37
1950,46.1670989990234,160.0,8.78377056121826,Locarno,6600,8.0,Einfamilienhaus,1300000.0,0.03850543591078931,35.0,57.0,6,28.0,9,0,3,7,102
1918,47.4384536743164,200.0,8.29392623901367,Fislisbach,5442,7.0,Einfamilienhaus,1250000.0,0.0,17.0,34.0,4,8.0,0,0,0,0,8
1969,47.4825325012207,234.0,7.54742431640625,Ettingen,4107,5.0,Einfamilienhaus,850000.0,0.0,13.0,25.0,15,15.0,3,0,3,3,37
1997,46.7524223327637,145.0,7.61953592300415,Thun,3600,6.0,Mehrfamilienhaus,880000.0,0.010095901169463116,18.0,24.0,6,10.0,3,0,0,3,21
2010,46.81510162353521,235.0,7.108697891235349,Corminboeuf,1720,7.0,Einfamilienhaus,1490000.0,0.0,20.0,57.0,6,6.0,0,0,0,0,25
1973,47.3349075317383,166.0,8.44148826599121,Aesch (ZH),8904,5.0,Einfamilienhaus,1500000.0,0.0,10.0,16.0,7,7.0,3,0,0,3,10
2007,47.41100692749021,137.0,9.04576873779297,Kirchberg (SG),9533,5.0,Mehrfamilienhaus,880000.0,0.0,38.0,61.0,12,38.0,3,0,0,3,87
1994,47.282787322998,543.0,8.61394786834717,Meilen,8706,6.0,Mehrfamilienhaus,3295000.0,0.3763791983291114,18.0,12.0,10,12.0,4,0,0,4,38
1966,47.4953689575195,117.0,7.55985498428345,Therwil,4106,5.0,Mehrfamilienhaus,850000.0,0.00027619305655353604,11.0,23.0,18,18.0,3,0,0,3,44
1991,46.8001365661621,110.0,10.295660972595199,Scuol,7550,4.0,Mehrfamilienhaus,890000.0,0.010258292109945092,134.0,162.0,6,20.0,3,0,0,3,13
1966,46.480861663818395,208.0,6.8375883102417,Chardonne,1803,5.0,Einfamilienhaus,1780000.0,9.978749144263848e-05,19.0,41.0,7,13.0,3,0,0,3,25
1956,47.311840057373,150.0,8.25111389160156,Sarmenstorf,5614,5.0,Einfamilienhaus,879000.0,0.00025758880161655336,28.0,52.0,13,29.0,3,0,0,3,50
1985,47.3561401367188,178.0,7.953136920928959,Obergösgen,4653,5.0,Einfamilienhaus,850000.0,0.061560258468655114,37.0,52.0,11,11.0,3,0,0,3,24
1919,46.8159675598145,260.0,10.3641328811646,Scuol,7554,10.0,Einfamilienhaus,890000.0,0.02858060775657628,135.0,189.0,4,8.0,3,0,0,3,8
1998,47.063060760498,194.0,8.35824012756348,Adligenswil,6043,8.0,Einfamilienhaus,1190000.0,0.00040764237716849137,32.0,66.0,17,20.0,3,0,0,3,44
1968,46.9505424499512,100.0,7.01659727096558,Cudrefin,1588,4.0,Einfamilienhaus,765000.0,0.0893310229252941,27.0,77.0,3,3.0,0,0,0,0,3
1970,46.6264839172363,187.0,8.05187034606934,Grindelwald,3818,10.0,Einfamilienhaus,890000.0,0.0,50.0,98.0,2,4.0,0,0,0,0,4
2016,46.247867584228494,200.0,7.37062549591064,Grimisuat,1971,5.0,Einfamilienhaus,970000.0,0.010133862247559798,61.0,92.0,4,7.0,0,0,0,0,14
1980,47.481472015380895,180.0,8.19010639190674,Brugg,5222,6.0,Einfamilienhaus,1295000.0,0.07017008916233843,25.0,34.0,6,6.0,0,0,0,0,15
1977,47.19885635375979,630.0,7.623303413391111,Subingen,4553,5.0,Einfamilienhaus,710000.0,0.13940090847049816,22.0,58.0,11,11.0,0,0,0,0,25
1968,47.415618896484396,130.0,8.27374935150146,Mellingen,5507,5.0,Mehrfamilienhaus,795000.0,0.050640088847995215,20.0,45.0,11,12.0,0,0,0,0,34
2006,47.248321533203104,246.0,8.46761989593506,Mettmenstetten,8932,7.0,Einfamilienhaus,1660000.0,5.3913413182380796e-05,17.0,28.0,16,16.0,3,0,0,3,45
1969,46.7887649536133,362.0,7.13689947128296,Villars-sur-Glâne,1752,9.0,Einfamilienhaus,2250000.0,0.06139319023749746,19.0,44.0,1,1.0,0,0,0,0,4
1850,47.4743041992188,130.0,7.10279941558838,Damphreux,2933,8.0,Sonstiges,490000.0,0.00748001297484143,48.0,93.0,3,3.0,0,0,0,0,0
2009,46.6972045898438,120.0,6.904648303985598,Romont (FR),1680,4.0,Mehrfamilienhaus,640000.0,0.0,27.0,31.0,21,21.0,3,0,3,3,70
1990,47.332736968994105,135.0,8.023927688598631,Kölliken,5742,5.0,Mehrfamilienhaus,685000.0,0.00012728507365651542,30.0,46.0,16,34.0,8,0,3,7,64
1988,47.5573387145996,187.0,8.36524963378906,Wislikofen,5463,5.0,Mehrfamilienhaus,680000.0,8.448444672850525e-05,27.0,45.0,7,7.0,3,0,0,3,17
1968,47.3313484191895,113.0,7.48115730285645,Val Terbi,2829,5.0,Einfamilienhaus,420000.0,0.0003233881193860369,44.0,71.0,2,2.0,0,0,0,0,3
1942,47.2885208129883,290.0,7.95191192626953,Zofingen,4800,7.0,Einfamilienhaus,2100000.0,0.001467909070116468,36.0,33.0,5,7.0,0,0,0,0,12
1974,47.0301856994629,300.0,9.453897476196287,Vilters-Wangs,7324,8.0,Einfamilienhaus,2650000.0,0.001886785380359784,55.0,89.0,3,3.0,0,0,0,0,7
1975,47.2159233093262,128.0,7.99407243728638,Dagmersellen,6252,4.0,Mehrfamilienhaus,690000.0,0.0,40.0,54.0,11,15.0,3,0,3,0,38
1952,47.423885345459006,130.0,8.27317523956299,Mellingen,5507,8.0,Einfamilienhaus,675000.0,0.05150725610705712,20.0,45.0,7,8.0,0,0,0,0,15
1972,47.0367851257324,416.0,8.43887233734131,Weggis,6353,7.0,Einfamilienhaus,3800000.0,0.11867186698023295,32.0,84.0,6,8.0,0,0,0,0,20
1971,47.325618743896506,188.0,8.80242919921875,Wetzikon (ZH),8620,6.0,Mehrfamilienhaus,1580000.0,0.0,20.0,17.0,4,4.0,3,0,0,3,10
1976,47.083683013915994,95.0,7.52071905136108,Fraubrunnen,3312,5.0,Einfamilienhaus,625000.0,0.0,18.0,26.0,14,14.0,0,0,0,0,33
1969,47.4692039489746,234.0,8.33067417144775,Wettingen,5430,6.0,Einfamilienhaus,1490000.0,7.595413941744872e-05,15.0,19.0,16,34.0,3,0,0,3,60
2011,47.30493545532229,125.0,7.90410709381104,Rothrist,4852,5.0,Einfamilienhaus,949000.0,0.01583570591693101,32.0,41.0,13,16.0,3,0,0,3,51
1954,47.193874359130895,156.0,8.676682472229,Richterswil,8833,5.0,Einfamilienhaus,900000.0,0.0023180581989266052,16.0,24.0,10,10.0,4,0,3,3,25
1986,47.52995300292971,227.0,8.66940498352051,Neftenbach,8413,6.0,Mehrfamilienhaus,1240000.0,0.0,18.0,36.0,12,13.0,3,0,0,3,37
1980,47.4994087219238,157.0,8.25044250488281,Untersiggenthal,5417,5.0,Mehrfamilienhaus,1000000.0,0.07008831497389384,23.0,33.0,16,21.0,3,0,0,3,49
1900,46.629322052002,115.0,10.329327583313,Val Müstair,7532,5.0,Einfamilienhaus,430000.0,0.0,153.0,210.0,2,3.0,0,0,0,0,4
2013,46.5281982421875,123.0,7.05884313583374,Haut-Intyamon,1669,4.0,Einfamilienhaus,740000.0,0.028046968800775403,42.0,87.0,8,9.0,3,0,0,3,32
1952,47.65180969238279,180.0,9.145994186401367,Tägerwilen,8274,6.0,Einfamilienhaus,1250000.0,0.0,40.0,83.0,10,21.0,3,0,0,3,47
1962,47.089992523193395,106.0,8.399827003479,Udligenswil,6044,4.0,Mehrfamilienhaus,590000.0,0.0,29.0,53.0,8,25.0,6,3,3,3,56
1983,47.3751335144043,850.0,8.3573522567749,Widen,8967,5.0,Einfamilienhaus,1760000.0,0.002465798747262863,15.0,31.0,10,10.0,0,0,0,0,19
2008,47.0176200866699,270.0,7.44033479690552,Münchenbuchsee,3053,7.0,Einfamilienhaus,1650000.0,0.0,11.0,16.0,7,7.0,3,0,0,3,20
1960,46.79365539550779,88.0,7.605176448822019,Heimberg,3627,4.0,Mehrfamilienhaus,480000.0,0.010650660137523905,16.0,38.0,11,14.0,3,0,0,3,28
2002,47.440013885498,250.0,8.19896602630615,Lupfig,5242,5.0,Einfamilienhaus,1385000.0,0.00039007136925003135,19.0,42.0,13,14.0,3,0,0,3,33
1948,47.494213104248,258.0,7.5932712554931605,Reinach (BL),4153,10.0,Einfamilienhaus,2700000.0,0.0040853945035984355,12.0,15.0,2,11.0,3,0,0,3,41
2003,46.6841888427734,170.0,7.691271305084231,Spiez,3700,5.0,Mehrfamilienhaus,1150000.0,0.2796879075262653,23.0,34.0,13,20.0,0,0,0,0,48
2003,46.9328460693359,133.0,8.25216960906982,Alpnach,6055,5.0,Mehrfamilienhaus,830000.0,0.0,41.0,76.0,6,6.0,3,0,3,0,18
1988,46.7698287963867,205.0,7.19320344924927,Tentlingen,1734,8.0,Einfamilienhaus,1090000.0,0.010721076393236358,26.0,51.0,7,10.0,3,0,0,3,21
1995,47.1936531066895,175.0,8.88943386077881,Wangen (SZ),8855,5.0,Einfamilienhaus,1290000.0,0.01158221144494725,26.0,37.0,9,16.0,3,0,0,3,38
1750,47.2378158569336,80.0,8.73942565917969,Stäfa,8712,4.0,Mehrfamilienhaus,870000.0,0.2800594423331005,25.0,23.0,19,32.0,3,0,0,3,65
1951,47.6685905456543,134.0,8.63645839691162,Laufen-Uhwiesen,8248,6.0,Mehrfamilienhaus,975000.0,0.0017460345007136563,30.0,50.0,7,8.0,3,0,3,0,21
1949,47.474063873290994,127.0,8.21814918518066,Windisch,5210,6.0,Einfamilienhaus,650000.0,0.023573717060904283,21.0,35.0,14,14.0,0,0,0,0,32
1987,46.6256523132324,200.0,7.15932655334473,Val-de-Charmey,1637,8.0,Einfamilienhaus,985000.0,0.026590895731328168,42.0,88.0,8,11.0,0,0,0,0,24
1985,47.171516418457,183.0,8.42659378051758,Hünenberg,6331,5.0,Mehrfamilienhaus,1500000.0,0.0008604108351259409,23.0,49.0,14,15.0,5,0,3,3,37
1989,46.7876319885254,147.0,7.54430294036865,Seftigen,3662,6.0,Mehrfamilienhaus,790000.0,0.0,18.0,33.0,7,12.0,3,0,0,3,32
1937,47.296627044677706,143.0,8.84418296813965,Hinwil,8340,5.0,Einfamilienhaus,1650000.0,0.0,22.0,25.0,6,6.0,3,0,0,3,13
1965,47.3372955322266,120.0,8.30063152313232,Waltenschwil,5622,5.0,Einfamilienhaus,625000.0,0.0,22.0,45.0,12,12.0,0,0,0,0,25
1975,47.1674957275391,126.0,8.10621070861816,Sursee,6210,5.0,Einfamilienhaus,1100000.0,0.008724580034678225,41.0,46.0,9,38.0,3,0,3,3,89
1932,47.5080451965332,80.0,8.71227550506592,Winterthur,8400,3.0,Mehrfamilienhaus,580000.0,0.00010965244005265408,16.0,17.0,27,27.0,3,0,3,0,62
1999,46.1748199462891,48.0,8.927021980285641,Cugnasco-Gerra,6516,4.0,Mehrfamilienhaus,630000.0,0.02259660412674491,26.0,57.0,11,11.0,0,0,0,0,30
1985,46.2459373474121,142.0,7.02487707138062,Bex,1880,5.0,Einfamilienhaus,620000.0,0.004527827440724106,34.0,38.0,3,4.0,0,0,0,0,5
1960,46.86716079711911,82.0,6.48998785018921,La Côte-aux-Fées,2117,2.0,Einfamilienhaus,225000.0,0.0002221405864387021,42.0,106.0,1,2.0,0,0,0,0,3
2003,47.4480667114258,220.0,8.36121654510498,Würenlos,5436,6.0,Mehrfamilienhaus,1525000.0,0.005940019503273299,11.0,18.0,11,23.0,4,0,0,4,61
1952,47.4868011474609,105.0,8.29825592041016,Obersiggenthal,5415,5.0,Mehrfamilienhaus,595000.0,0.035478827812670026,20.0,37.0,15,19.0,3,0,0,3,36
1650,47.3487129211426,182.0,7.76932621002197,Langenbruck,4438,5.0,Einfamilienhaus,350000.0,0.00017194302113684044,31.0,59.0,28,41.0,3,0,3,3,65
1650,46.6686210632324,573.0,7.56307649612427,Erlenbach im Simmental,3762,4.0,Mehrfamilienhaus,395000.0,0.0042250379972308665,30.0,55.0,3,3.0,0,0,0,0,3
1934,47.3951759338379,140.0,9.36440467834473,Teufen (AR),9052,5.0,Einfamilienhaus,895000.0,0.0002294067237388586,54.0,102.0,6,10.0,3,0,0,3,16
1902,47.5605049133301,291.0,7.5766282081604,Basel,4055,9.0,Einfamilienhaus,3600000.0,0.05781610579520901,0.0,0.0,11,76.0,21,0,3,19,165
1962,47.3231010437012,90.0,8.160961151123049,Dürrenäsch,5724,3.0,Einfamilienhaus,619000.0,0.0,32.0,66.0,3,3.0,0,0,0,0,8
1957,47.19609069824221,305.0,7.17032718658447,Sonceboz-Sombeval,2605,8.0,Einfamilienhaus,850000.0,0.009301981377050631,38.0,56.0,4,11.0,3,0,3,0,27
2014,47.413047790527294,132.0,8.269834518432619,Mellingen,5507,5.0,Mehrfamilienhaus,725000.0,0.03746149650177597,20.0,45.0,5,28.0,0,0,0,0,84
1778,47.2061653137207,180.0,7.68249654769897,Heimenhausen,3373,5.0,Sonstiges,1190000.0,0.0,28.0,43.0,4,4.0,0,0,0,0,8
1926,47.1484451293945,204.0,7.265081405639651,Biel/Bienne,2502,8.0,Einfamilienhaus,1070000.0,0.015961914895860237,25.0,31.0,15,30.0,3,0,0,3,60
1984,47.4632720947266,150.0,8.24716949462891,Birmenstorf (AG),5413,6.0,Mehrfamilienhaus,925000.0,0.03219484243582016,16.0,41.0,13,22.0,5,0,3,4,41
1954,47.460109710693395,135.0,8.2570743560791,Birmenstorf (AG),5413,6.0,Einfamilienhaus,830000.0,0.02745954110748486,16.0,41.0,9,9.0,3,0,0,3,24
1981,47.588829040527294,146.0,7.664701461791989,Riehen,4125,5.0,Mehrfamilienhaus,675000.0,0.0003329463891763561,7.0,6.0,31,34.0,3,0,0,3,75
1912,47.1423149108887,45.0,7.5085735321044895,Buchegg,4586,2.0,Sonstiges,295000.0,0.0032988821746830176,23.0,52.0,4,5.0,3,0,3,0,11
2000,47.512233734130895,160.0,7.60453653335571,Reinach (BL),4153,6.0,Mehrfamilienhaus,1370000.0,0.01331361061798962,12.0,15.0,39,39.0,0,0,0,0,125
1980,47.582691192627,180.0,8.88106727600098,Warth-Weiningen,8532,5.0,Einfamilienhaus,965000.0,0.04031152611832477,27.0,54.0,8,8.0,3,0,0,3,18
1850,47.5063362121582,98.0,7.7312326431274405,Füllinsdorf,4414,4.0,Sonstiges,630000.0,0.0067902759380850065,12.0,19.0,19,42.0,3,0,0,3,65
1992,46.62126159667971,145.0,7.171631336212161,Val-de-Charmey,1637,5.0,Einfamilienhaus,790000.0,0.011042885346905337,42.0,88.0,4,5.0,3,0,0,3,11
1962,46.9866523742676,122.0,7.50141954421997,Bolligen,3065,5.0,Einfamilienhaus,710000.0,0.0,6.0,14.0,7,7.0,3,0,0,3,15
1969,47.51132583618161,120.0,7.69148588180542,Pratteln,4133,5.0,Mehrfamilienhaus,840000.0,0.00048455280935988274,10.0,14.0,9,9.0,0,0,0,0,31
1966,47.395263671875,143.0,7.54900884628296,Büsserach,4227,5.0,Einfamilienhaus,885000.0,0.08561568679507059,23.0,36.0,16,16.0,3,0,3,0,54
1970,47.1661911010742,220.0,7.802374362945559,Madiswil,4934,7.0,Einfamilienhaus,1900000.0,0.0,37.0,59.0,10,23.0,3,0,0,3,42
1920,47.3189582824707,293.0,7.70177936553955,Balsthal,4710,10.0,Einfamilienhaus,725000.0,0.009233448439593036,35.0,57.0,12,14.0,3,0,3,3,30
1900,47.27829360961911,145.0,7.37500667572021,Moutier,2740,6.0,Mehrfamilienhaus,360000.0,0.009029436350023332,42.0,52.0,7,12.0,0,0,0,0,25
1873,47.33158111572271,80.0,8.84742736816406,Bäretswil,8344,4.0,Mehrfamilienhaus,520000.0,0.00705976064406542,24.0,39.0,9,12.0,3,3,0,0,21
1980,47.1846771240234,125.0,7.590997219085691,Derendingen,4552,5.0,Einfamilienhaus,590000.0,0.0060690827999684786,23.0,63.0,9,9.0,0,0,0,0,19
2008,47.52428817749021,180.0,8.935797691345211,Matzingen,9548,5.0,Einfamilienhaus,1100000.0,0.010357135932906677,28.0,52.0,2,2.0,0,0,0,0,4
1964,47.331916809082,140.0,8.02496814727783,Kölliken,5742,5.0,Einfamilienhaus,750000.0,0.00012728507365651542,30.0,46.0,4,5.0,3,0,0,3,12
2016,47.0072708129883,218.0,7.0992937088012695,Ins,3232,5.0,Mehrfamilienhaus,1365000.0,0.0010358069804887963,21.0,29.0,4,4.0,0,0,0,0,16
1994,47.4425582885742,145.0,7.5888376235961905,Grellingen,4203,5.0,Einfamilienhaus,696800.0,0.02988708914179295,12.0,15.0,16,23.0,4,0,0,4,61
1975,47.4691696166992,93.0,7.804882526397709,Sissach,4450,4.0,Mehrfamilienhaus,600000.0,0.009177190018772369,16.0,23.0,15,24.0,3,0,0,3,55
2000,47.7399826049805,178.0,8.66306304931641,Stetten (SH),8234,4.0,Einfamilienhaus,937000.0,0.0005982614590224655,36.0,64.0,20,35.0,3,0,0,3,67
1979,47.35290145874021,170.0,7.98648548126221,Däniken,4658,7.0,Einfamilienhaus,1190000.0,0.06366255525441966,35.0,41.0,6,8.0,0,0,0,0,21
1936,47.6793327331543,78.0,8.60278797149658,Neuhausen am Rheinfall,8212,3.0,Einfamilienhaus,470000.0,0.05314693599756767,36.0,46.0,16,16.0,3,0,0,3,51
1948,47.5908622741699,83.0,7.65434694290161,Riehen,4125,3.0,Mehrfamilienhaus,590000.0,0.007569251574568602,7.0,6.0,11,11.0,0,0,0,0,19
1980,47.3395919799805,145.0,8.02253532409668,Kölliken,5742,5.0,Einfamilienhaus,995000.0,7.399715269904753e-05,30.0,46.0,10,19.0,3,0,0,3,37
1994,47.2280502319336,112.0,7.47262191772461,Lommiswil,4514,4.0,Einfamilienhaus,590000.0,0.0,36.0,71.0,9,12.0,3,0,0,3,22
2001,47.437015533447294,102.0,9.27315807342529,Andwil (SG),9204,4.0,Mehrfamilienhaus,595000.0,0.0,46.0,83.0,19,59.0,4,0,3,3,143
1998,47.4362602233887,144.0,8.27063083648682,Baden,5406,5.0,Mehrfamilienhaus,795000.0,0.006298830585754221,20.0,16.0,27,27.0,0,0,0,0,69
1978,46.896389007568395,118.0,7.31081390380859,Neuenegg,3176,5.0,Mehrfamilienhaus,595000.0,0.021907434567923472,13.0,20.0,13,13.0,3,0,3,0,28
2017,47.492855072021506,170.0,9.43195915222168,Steinach,9323,5.0,Mehrfamilienhaus,1050000.0,0.007102192673681035,57.0,109.0,12,12.0,3,3,3,0,34
1988,46.82304382324221,100.0,9.52098083496094,Churwalden,7074,4.0,Einfamilienhaus,690000.0,0.0,74.0,99.0,8,8.0,0,0,0,0,3
1932,46.4619483947754,688.0,6.857793807983401,Vevey,1800,6.0,Einfamilienhaus,1420000.0,0.041286585994879284,19.0,14.0,8,11.0,3,0,0,3,22
1943,47.3488655090332,881.0,7.40737104415894,Val Terbi,2824,6.0,Einfamilienhaus,420000.0,0.008674301341679827,37.0,57.0,6,6.0,3,0,3,3,11
1990,47.306079864502,196.0,8.541150093078612,Rüschlikon,8803,6.0,Einfamilienhaus,3200000.0,0.005954030754201553,8.0,5.0,5,5.0,0,0,0,0,13
1930,47.4140701293945,101.0,7.54265642166138,Brislach,4225,4.0,Einfamilienhaus,690000.0,0.0,17.0,29.0,2,2.0,0,0,0,0,3
1984,47.4732856750488,130.0,7.86984777450562,Ormalingen,4466,5.0,Einfamilienhaus,550000.0,0.0,23.0,39.0,11,11.0,0,0,0,0,28
1964,47.1826972961426,130.0,7.77978706359863,Rütschelen,4933,5.0,Einfamilienhaus,490000.0,0.005486026041634307,40.0,53.0,6,7.0,3,0,0,3,6
1910,46.6964645385742,110.0,7.7405481338501,Sigriswil,3658,3.0,Einfamilienhaus,300000.0,0.3987826267898463,27.0,49.0,12,24.0,3,0,3,0,22
1985,46.764949798584006,157.0,7.63551998138428,Steffisburg,3612,4.0,Mehrfamilienhaus,1130000.0,0.01694039185333977,19.0,35.0,36,37.0,3,0,3,3,61
1989,47.5228157043457,204.0,7.78734922409058,Olsberg,4305,6.0,Einfamilienhaus,998000.0,0.00020270498616141813,15.0,45.0,8,8.0,0,0,0,0,18
1999,47.0021858215332,131.0,7.1038312911987305,Ins,3232,5.0,Mehrfamilienhaus,680000.0,0.0,21.0,29.0,23,26.0,0,0,0,0,75
2004,47.299468994140604,140.0,8.11894416809082,Oberkulm,5727,5.0,Einfamilienhaus,650000.0,0.0,38.0,57.0,12,16.0,3,0,0,3,39
1904,47.39045715332029,200.0,8.329343795776369,Künten,5444,7.0,Sonstiges,3450000.0,0.0012629550291396515,20.0,41.0,9,18.0,6,3,0,5,40
1990,46.0151176452637,140.0,8.97123908996582,Lugano,6962,5.0,Mehrfamilienhaus,1200000.0,0.005962635177794752,3.0,19.0,28,74.0,8,0,3,7,144
1992,47.5144920349121,180.0,8.52789402008057,Bülach,8180,7.0,Einfamilienhaus,1380000.0,0.010381118529458559,14.0,18.0,11,12.0,0,0,0,0,23
1979,46.818599700927706,90.0,8.04550838470459,Flühli,6174,6.0,Einfamilienhaus,620000.0,0.0025308344750293657,51.0,84.0,11,23.0,0,0,0,0,4
2013,47.41963958740229,103.0,8.31856060028076,Oberrohrdorf,5452,4.0,Sonstiges,730000.0,0.0001532531189782366,21.0,37.0,18,28.0,3,0,0,3,93
1963,46.6830444335938,95.0,7.68167543411255,Spiez,3700,3.0,Mehrfamilienhaus,469000.0,0.041920498661715294,23.0,34.0,17,22.0,3,0,0,3,35
2011,46.79404067993161,185.0,6.8095426559448216,Murist,1489,5.0,Einfamilienhaus,980000.0,0.0,31.0,82.0,8,9.0,0,0,0,0,20
1971,47.4438285827637,60.0,7.58555269241333,Grellingen,4203,1.0,Einfamilienhaus,575000.0,0.02300139234318363,12.0,15.0,9,10.0,0,0,0,0,22
1930,46.2504005432129,300.0,7.36500549316406,Sion,1950,12.0,Einfamilienhaus,1500000.0,0.0,59.0,84.0,2,2.0,0,0,0,0,5
1978,46.978759765625,139.0,7.502838134765621,Bolligen,3065,5.0,Mehrfamilienhaus,998000.0,0.0,6.0,14.0,17,19.0,3,0,0,3,51
1948,47.7152976989746,122.0,8.64977169036865,Schaffhausen,8200,4.0,Einfamilienhaus,510000.0,0.0,34.0,48.0,17,60.0,3,0,0,3,93
1984,46.20874404907229,124.0,7.353216648101809,Sion,1991,4.0,Mehrfamilienhaus,530000.0,0.01104316221154147,53.0,95.0,5,6.0,0,0,0,0,13
1972,47.2534255981445,180.0,8.59226703643799,Horgen,8810,6.0,Mehrfamilienhaus,1550000.0,6.0731475913632937e-05,15.0,12.0,25,26.0,3,0,0,3,53
1968,47.4668312072754,158.0,9.509514808654787,Rorschacherberg,9404,6.0,Einfamilienhaus,1750000.0,0.0007041414155251693,57.0,91.0,1,1.0,0,0,0,0,3
2006,47.4399223327637,300.0,8.63875579833984,Bassersdorf,8303,8.0,Einfamilienhaus,2600000.0,0.0001671662914246218,11.0,10.0,13,15.0,3,0,0,3,36
1964,47.3020095825195,127.0,7.6277780532836905,Matzendorf,4713,5.0,Einfamilienhaus,420000.0,0.017446901831083557,37.0,67.0,6,6.0,0,0,0,0,20
1985,47.5114974975586,100.0,8.595640182495119,Embrach,8424,4.0,Wohnung,660000.0,0.00039946459626019577,14.0,27.0,4,40.0,3,0,0,3,91
1985,47.3504753112793,413.0,8.28548431396484,Wohlen (AG),5610,6.0,Einfamilienhaus,990000.0,0.0,22.0,30.0,12,14.0,3,0,0,3,33
2004,46.8237152099609,200.0,6.94805765151978,Payerne,1530,6.0,Einfamilienhaus,930000.0,0.003003778269997791,30.0,52.0,10,11.0,0,0,0,0,36
1981,47.2649040222168,112.0,8.19335079193115,Reinach (AG),5734,4.0,Einfamilienhaus,595000.0,0.0,38.0,67.0,16,18.0,3,0,0,3,33
1966,46.2540435791016,778.0,7.57105827331543,Anniviers,3961,4.0,Einfamilienhaus,425000.0,0.004073184084361804,83.0,153.0,2,2.0,0,0,0,0,0
1850,46.4216842651367,100.0,7.43778324127197,Lenk,3775,4.0,Einfamilienhaus,835000.0,0.0,54.0,108.0,1,1.0,0,0,0,0,0
1972,46.7389450073242,165.0,7.25734519958496,Plasselb,1737,5.0,Einfamilienhaus,648000.0,0.002669420360388749,30.0,61.0,8,8.0,0,0,0,0,13
1975,47.1816520690918,170.0,8.42244434356689,Hünenberg,6331,7.0,Mehrfamilienhaus,1690000.0,0.0,23.0,49.0,5,20.0,4,0,3,3,63
1902,46.8869857788086,150.0,6.550808906555178,Val-de-Travers,2115,5.0,Einfamilienhaus,640000.0,0.0053481620509931065,43.0,101.0,7,17.0,3,0,0,3,29
1749,47.249420166015604,120.0,8.71977996826172,Stäfa,8712,4.0,Einfamilienhaus,750000.0,0.0046572113132512544,25.0,23.0,20,32.0,8,0,3,7,58
1958,47.383182525634794,250.0,8.04264068603516,Aarau,5000,6.0,Einfamilienhaus,1750000.0,0.0,28.0,26.0,10,12.0,0,0,0,0,27
1920,46.268440246582,72.0,7.453304290771482,Lens,3978,4.0,Einfamilienhaus,225000.0,0.02557177223842041,67.0,117.0,4,5.0,3,0,0,3,11
1952,47.4036674499512,110.0,7.4288234710693395,Liesberg,4254,5.0,Einfamilienhaus,285000.0,0.007432235942007017,27.0,39.0,15,22.0,3,0,0,3,36
1900,46.8174629211426,80.0,6.93819522857666,Payerne,1530,4.0,Mehrfamilienhaus,550000.0,0.009954049262952151,30.0,52.0,7,17.0,4,0,3,3,50
1971,47.4013671875,137.0,7.54620552062988,Breitenbach,4226,6.0,Einfamilienhaus,550000.0,0.06277449103393458,20.0,33.0,4,6.0,0,0,0,0,16
1972,47.323944091796896,131.0,7.8021936416626,Egerkingen,4622,6.0,Einfamilienhaus,750000.0,0.006000218912944935,26.0,51.0,14,29.0,3,0,3,0,65
1925,47.2966232299805,120.0,8.24515724182129,Fahrwangen,5615,6.0,Einfamilienhaus,720000.0,0.0,29.0,55.0,5,6.0,0,0,0,0,14
1953,46.817317962646506,308.0,7.341149806976321,Schwarzenburg,3150,13.0,Einfamilienhaus,950000.0,0.0,20.0,32.0,18,41.0,18,3,0,15,57
1933,47.2156753540039,568.0,7.7728986740112305,Langenthal,4900,6.0,Einfamilienhaus,540000.0,0.0004583213043094378,34.0,38.0,9,11.0,3,0,0,3,24
1991,47.4288749694824,198.0,8.78753662109375,Weisslingen,8484,5.0,Einfamilienhaus,995000.0,0.0,18.0,36.0,3,3.0,0,0,0,0,7
2002,47.523258209228494,208.0,7.70483255386353,Pratteln,4133,5.0,Mehrfamilienhaus,950000.0,0.0,10.0,14.0,20,22.0,6,0,0,6,55
1977,47.34574890136721,164.0,8.35391521453857,Zufikon,5621,5.0,Mehrfamilienhaus,940000.0,0.041496451827059626,14.0,36.0,23,23.0,3,0,0,3,62
1997,47.6410140991211,140.0,9.15383911132812,Kreuzlingen,8280,5.0,Einfamilienhaus,1100000.0,0.0,40.0,74.0,3,3.0,0,0,0,0,4
1898,47.3232192993164,300.0,8.79859924316406,Wetzikon (ZH),8620,5.0,Mehrfamilienhaus,800000.0,0.0047984160235880965,20.0,17.0,8,43.0,3,0,0,3,105
1900,47.392154693603494,150.0,9.040642738342287,Kirchberg (SG),9602,7.0,Einfamilienhaus,750000.0,0.0,38.0,61.0,6,6.0,3,0,0,3,17
